"Date","Open","High","Low","Close"
"17 Aug 2016","8639.8","8667.1","8603.6","8624.00"
"18 Aug 2016","8648.85","8690.7","8645.05","8673.20"
"19 Aug 2016","8694.3","8696.6","8647.1","8666.90"
"22 Aug 2016","8667","8684.85","8614","8629.10"
"23 Aug 2016","8628.35","8642.15","8580","8632.60"
"24 Aug 2016","8648.5","8661.05","8620.9","8650.30"
"25 Aug 2016","8668.85","8683.05","8583.65","8592.20"
"26 Aug 2016","8614.35","8622.95","8547.55","8572.50"
"29 Aug 2016","8583.75","8622","8543.75","8607.40"
"30 Aug 2016","8646.75","8750.6","8642.25","8744.30"
"31 Aug 2016","8754.05","8819.2","8754.05","8786.20"
"01 Sep 2016","8793.6","8813.25","8759.95","8774.60"
"02 Sep 2016","8796.35","8824.1","8768.2","8809.60"
"06 Sep 2016","8852.7","8950.85","8848.45","8943.00"
"07 Sep 2016","8968.7","8968.7","8913.35","8917.90"
"08 Sep 2016","8915.5","8960.35","8896","8952.50"
"09 Sep 2016","8934.3","8939.15","8858.7","8866.70"
"12 Sep 2016","8732.95","8746.95","8699.4","8715.60"
"14 Sep 2016","8710.65","8739.85","8688.9","8726.60"
"15 Sep 2016","8743.85","8751.95","8704.35","8742.50"
"16 Sep 2016","8780.85","8847.65","8750.5","8779.80"
"19 Sep 2016","8788.45","8824.3","8774.2","8808.40"
"20 Sep 2016","8816.1","8816.45","8759.3","8775.90"
"21 Sep 2016","8790.3","8826.85","8757.3","8777.10"
"22 Sep 2016","8873.35","8893.35","8837.8","8867.40"
"23 Sep 2016","8880.75","8885.2","8820.3","8831.50"
"26 Sep 2016","8807.9","8809.55","8715.1","8723.00"
"27 Sep 2016","8748.9","8768.5","8690.5","8706.40"
"28 Sep 2016","8711.2","8767.05","8703.15","8745.10"
"29 Sep 2016","8792.7","8800.65","8558.25","8591.20"
"30 Sep 2016","8581.5","8637.15","8555.2","8611.10"
"03 Oct 2016","8666.15","8745.2","8635","8738.10"
"04 Oct 2016","8770","8783.65","8736.1","8769.10"
"05 Oct 2016","8806.35","8806.95","8731.4","8743.90"
"06 Oct 2016","8768.7","8781.15","8684.65","8709.50"
"07 Oct 2016","8721.7","8723.7","8663.8","8697.60"
"10 Oct 2016","8735.35","8745.8","8703.95","8708.80"
"13 Oct 2016","8671.5","8681.55","8541.35","8573.30"
"14 Oct 2016","8594","8604.45","8549.8","8583.40"
"17 Oct 2016","8612.95","8615.4","8506.15","8520.40"
"18 Oct 2016","8556.05","8685.1","8555.9","8677.90"
"19 Oct 2016","8697.5","8698.75","8636.7","8659.10"
"20 Oct 2016","8693.35","8727","8678.3","8699.40"
"21 Oct 2016","8708.6","8709.1","8652.05","8693.00"
"24 Oct 2016","8709.85","8736.95","8684.15","8708.90"
"25 Oct 2016","8721.7","8722.65","8663.45","8691.30"
"26 Oct 2016","8657.3","8657.3","8596.6","8615.20"
"27 Oct 2016","8607.1","8624.85","8550.25","8615.20"
"28 Oct 2016","8625","8653.75","8581.75","8638.00"
"30 Oct 2016","8672.35","8678.25","8616.25","8625.70"
"01 Nov 2016","8653.15","8669.6","8614.5","8626.20"
"02 Nov 2016","8542.8","8549.5","8504.85","8514.00"
"03 Nov 2016","8499.85","8537.65","8476.15","8484.90"
"04 Nov 2016","8503.6","8504","8400.25","8433.70"
"07 Nov 2016","8535.75","8535.85","8481.45","8497.00"
"08 Nov 2016","8540","8559.4","8480.1","8543.50"
"09 Nov 2016","8067.5","8476.2","8002.25","8432.00"
"10 Nov 2016","8555.6","8598.45","8510.7","8525.70"
"11 Nov 2016","8456.65","8460.6","8284.95","8296.30"
"15 Nov 2016","8284.85","8288.55","8093.2","8108.40"
"16 Nov 2016","8205.65","8210.05","8089.4","8111.60"
"17 Nov 2016","8105.1","8151.25","8060.3","8079.90"
"18 Nov 2016","8097.55","8128.95","8048.3","8074.10"
"21 Nov 2016","8102.1","8102.45","7916.4","7929.10"
"22 Nov 2016","7989.15","8019.05","7938.15","8002.30"
"23 Nov 2016","8051.2","8055.2","7973.1","8033.30"
"24 Nov 2016","8011.8","8024.85","7952.55","7965.50"
"25 Nov 2016","8007.95","8122.25","7976.75","8114.30"
"28 Nov 2016","8080.65","8146.5","8066.5","8126.90"
"29 Nov 2016","8131.55","8197.35","8128.7","8142.10"
"30 Nov 2016","8172.15","8234.25","8139.25","8224.50"
"01 Dec 2016","8244","8250.8","8185.05","8192.90"
"02 Dec 2016","8153.55","8159.3","8070.05","8086.80"
"05 Dec 2016","8088.75","8141.9","8056.85","8128.70"
"06 Dec 2016","8153.15","8178.7","8130.85","8143.10"
"07 Dec 2016","8168.4","8190.45","8077.5","8102.00"
"08 Dec 2016","8152.1","8256.25","8151.75","8246.80"
"09 Dec 2016","8271.7","8274.95","8241.95","8261.70"
"12 Dec 2016","8230.65","8230.65","8154.45","8170.80"
"13 Dec 2016","8196.15","8228.85","8155.8","8221.80"
"14 Dec 2016","8229.35","8229.4","8165.1","8182.40"
"15 Dec 2016","8128.4","8225.9","8121.95","8153.60"
"16 Dec 2016","8178.2","8178.7","8127.45","8139.40"
"19 Dec 2016","8126","8132.5","8094.85","8104.30"
"20 Dec 2016","8110.6","8124.1","8062.75","8082.40"
"21 Dec 2016","8105.85","8112.55","8053.25","8061.30"
"22 Dec 2016","8043.85","8046.45","7964.95","7979.10"
"23 Dec 2016","7972.5","8022.6","7942.05","7985.70"
"26 Dec 2016","7965.1","7970.05","7893.8","7908.20"
"27 Dec 2016","7915.05","8044.65","7903.7","8032.80"
"28 Dec 2016","8047.55","8100.55","8028.4","8034.80"
"29 Dec 2016","8030.6","8111.1","8020.8","8103.60"
"30 Dec 2016","8119.65","8197","8114.75","8185.80"
"02 Jan 2017","8210.1","8212","8133.8","8179.50"
"03 Jan 2017","8196.05","8219.1","8148.6","8192.20"
"04 Jan 2017","8202.65","8218.5","8180.9","8190.50"
"05 Jan 2017","8226.65","8282.65","8223.7","8273.80"
"06 Jan 2017","8281.85","8306.85","8233.25","8243.80"
"09 Jan 2017","8259.35","8263","8227.75","8236.00"
"10 Jan 2017","8262.7","8293.8","8261","8288.60"
"11 Jan 2017","8327.8","8389","8322.25","8380.60"
"12 Jan 2017","8391.05","8417.2","8382.3","8407.20"
"13 Jan 2017","8457.65","8461.05","8373.15","8400.30"
"16 Jan 2017","8390.95","8426.7","8374.4","8412.80"
"17 Jan 2017","8415.05","8440.9","8378.3","8398.00"
"18 Jan 2017","8403.85","8460.3","8397.4","8417.00"
"19 Jan 2017","8418.4","8445.15","8404.05","8435.10"
"20 Jan 2017","8404.35","8423.65","8340.95","8349.30"
"23 Jan 2017","8329.6","8404.15","8327.2","8391.50"
"24 Jan 2017","8407.05","8480.95","8398.15","8475.80"
"25 Jan 2017","8499.45","8612.6","8493.95","8602.70"
"27 Jan 2017","8610.5","8672.7","8606.9","8641.20"
"30 Jan 2017","8635.55","8662.6","8617.75","8632.70"
"31 Jan 2017","8629.45","8631.75","8552.4","8561.30"
"01 Feb 2017","8570.35","8722.4","8537.5","8716.40"
"02 Feb 2017","8724.75","8757.6","8685.8","8734.20"
"03 Feb 2017","8735.15","8748.25","8707.75","8740.90"
"06 Feb 2017","8785.45","8814.1","8770.2","8801.00"
"07 Feb 2017","8805.7","8809.3","8741.05","8768.30"
"08 Feb 2017","8774.55","8791.25","8715","8769.00"
"09 Feb 2017","8795.55","8821.4","8724.1","8778.40"
"10 Feb 2017","8812.35","8822.1","8771.2","8793.50"
"13 Feb 2017","8819.8","8826.9","8754.2","8805.00"
"14 Feb 2017","8819.9","8820.45","8772.5","8792.30"
"15 Feb 2017","8778.95","8807.9","8712.85","8724.70"
"16 Feb 2017","8739","8783.95","8719.6","8778.00"
"17 Feb 2017","8883.7","8896.45","8804.25","8821.70"
"20 Feb 2017","8818.55","8886.25","8809.8","8879.20"
"21 Feb 2017","8890.75","8920.8","8860.95","8907.80"
"22 Feb 2017","8931.6","8960.75","8905.25","8926.90"
"23 Feb 2017","8956.4","8982.15","8927.55","8939.50"
"27 Feb 2017","8943.7","8951.8","8888.65","8896.70"
"28 Feb 2017","8898.95","8914.75","8867.6","8879.60"
"01 Mar 2017","8904.4","8960.8","8898.6","8945.80"
"02 Mar 2017","8982.85","8992.5","8879.8","8899.70"
"03 Mar 2017","8883.5","8907.1","8860.1","8897.50"
"06 Mar 2017","8915.1","8967.8","8914","8963.40"
"07 Mar 2017","8977.75","8977.85","8932.8","8946.90"
"08 Mar 2017","8950.7","8957.05","8891.95","8924.30"
"09 Mar 2017","8914.5","8945.8","8899.5","8927.00"
"10 Mar 2017","8953.7","8975.7","8903.95","8934.50"
"14 Mar 2017","9091.65","9122.75","9060.5","9087.00"
"15 Mar 2017","9086.85","9106.55","9075.5","9084.80"
"16 Mar 2017","9129.65","9158.45","9128.55","9153.70"
"17 Mar 2017","9207.8","9218.4","9147.6","9160.00"
"20 Mar 2017","9166.95","9167.6","9116.3","9126.80"
"21 Mar 2017","9133.95","9147.75","9087.2","9121.50"
"22 Mar 2017","9047.2","9072.9","9019.3","9030.40"
"23 Mar 2017","9048.75","9099.05","9048.6","9086.30"
"24 Mar 2017","9104","9133.55","9089.4","9108.00"
"27 Mar 2017","9093.45","9094.85","9024.65","9045.20"
"28 Mar 2017","9081.5","9110.4","9079.8","9100.80"
"29 Mar 2017","9128.7","9153.15","9109.1","9143.80"
"30 Mar 2017","9142.6","9183.15","9136.35","9173.70"
"31 Mar 2017","9158.9","9191.7","9152.1","9173.70"
"03 Apr 2017","9220.6","9245.35","9192.4","9237.80"
"05 Apr 2017","9264.4","9273.9","9215.4","9265.10"
"06 Apr 2017","9245.8","9267.95","9218.85","9261.90"
"07 Apr 2017","9223.7","9250.5","9188.1","9198.30"
"10 Apr 2017","9225.6","9225.65","9174.85","9181.40"
"11 Apr 2017","9184.55","9242.7","9172.85","9237.00"
"12 Apr 2017","9242.5","9246.4","9161.8","9203.40"
"13 Apr 2017","9202.5","9202.65","9144.95","9150.80"
"17 Apr 2017","9144.75","9160","9120.25","9139.30"
"18 Apr 2017","9163","9217.9","9095.45","9105.10"
"19 Apr 2017","9112.2","9120.5","9075.15","9103.50"
"20 Apr 2017","9108.1","9143.9","9102.65","9136.40"
"21 Apr 2017","9179.1","9183.65","9088.75","9119.40"
"24 Apr 2017","9135.35","9225.4","9130.55","9217.90"
"25 Apr 2017","9273.05","9309.2","9250.35","9306.60"
"26 Apr 2017","9336.2","9367","9301.35","9351.80"
"27 Apr 2017","9359.15","9367.15","9322.65","9342.10"
"28 Apr 2017","9340.95","9342.65","9282.25","9304.00"
"02 May 2017","9339.85","9352.55","9269.9","9313.80"
"03 May 2017","9344.7","9346.3","9298.4","9311.90"
"04 May 2017","9360.95","9365.65","9323.25","9359.90"
"05 May 2017","9374.55","9377.1","9272","9285.30"
"08 May 2017","9311.45","9338.7","9297.95","9314.00"
"09 May 2017","9337.35","9338.95","9307.7","9316.80"
"10 May 2017","9339.65","9414.75","9336","9407.30"
"11 May 2017","9448.6","9450.65","9411.3","9422.40"
"12 May 2017","9436.65","9437.75","9372.55","9400.90"
"15 May 2017","9433.55","9449.25","9423.1","9445.40"
"16 May 2017","9461","9517.2","9456.35","9512.20"
"17 May 2017","9517.6","9532.6","9486.1","9525.70"
"18 May 2017","9453.2","9489.1","9418.1","9429.40"
"19 May 2017","9469.9","9505.75","9390.75","9427.90"
"22 May 2017","9480.25","9498.65","9427.9","9438.20"
"23 May 2017","9445.05","9448.05","9370","9386.10"
"24 May 2017","9410.9","9431.9","9341.65","9360.50"
"25 May 2017","9384.05","9523.3","9379.2","9509.70"
"26 May 2017","9507.75","9604.9","9495.4","9595.10"
"29 May 2017","9560.05","9637.75","9547.7","9604.90"
"30 May 2017","9590.65","9635.3","9581.2","9624.50"
"31 May 2017","9636.55","9649.6","9609.25","9621.20"
"01 Jun 2017","9603.55","9634.65","9589.9","9616.10"
"02 Jun 2017","9657.15","9673.5","9637.45","9653.50"
"05 Jun 2017","9656.3","9687.2","9640.7","9675.10"
"06 Jun 2017","9704.25","9709.3","9630.2","9637.10"
"07 Jun 2017","9663.95","9678.55","9630.55","9663.90"
"08 Jun 2017","9682.4","9688.7","9641.5","9647.20"
"09 Jun 2017","9638.55","9676.25","9608.15","9668.20"
"12 Jun 2017","9646.7","9647.05","9598.5","9616.40"
"13 Jun 2017","9615.55","9654.15","9595.4","9606.90"
"14 Jun 2017","9621.55","9627.4","9580.45","9618.10"
"15 Jun 2017","9617.9","9621.4","9560.8","9578.00"
"16 Jun 2017","9595.45","9615.85","9565.5","9588.00"
"19 Jun 2017","9626.4","9673.3","9614.9","9657.50"
"20 Jun 2017","9670.5","9676.5","9643.75","9653.50"
"21 Jun 2017","9648.1","9650.45","9608.6","9633.60"
"22 Jun 2017","9642.65","9698.85","9617.75","9630.00"
"23 Jun 2017","9643.25","9647.65","9565.3","9574.90"
"27 Jun 2017","9594.05","9615.4","9473.45","9511.40"
"28 Jun 2017","9520.2","9522.5","9474.35","9491.20"
"29 Jun 2017","9522.95","9575.8","9493.8","9504.10"
"30 Jun 2017","9478.5","9535.8","9448.75","9520.90"
"03 Jul 2017","9587.95","9624","9543.55","9615.00"
"04 Jul 2017","9645.9","9650.65","9595.5","9613.30"
"05 Jul 2017","9619.75","9643.65","9607.35","9637.60"
"06 Jul 2017","9653.6","9700.7","9639.95","9674.50"
"07 Jul 2017","9670.35","9684.25","9642.65","9665.80"
"10 Jul 2017","9719.3","9782.15","9646.45","9771.00"
"11 Jul 2017","9797.45","9830.05","9778.85","9786.00"
"12 Jul 2017","9807.3","9824.95","9787.7","9816.10"
"13 Jul 2017","9855.8","9897.25","9853.45","9891.70"
"14 Jul 2017","9913.3","9913.3","9845.45","9886.30"
"17 Jul 2017","9908.15","9928.2","9894.7","9915.90"
"18 Jul 2017","9832.7","9885.35","9792.05","9827.10"
"19 Jul 2017","9855.95","9905.05","9851.65","9899.60"
"20 Jul 2017","9920.2","9922.55","9863.45","9873.30"
"21 Jul 2017","9899.6","9924.7","9838","9915.20"
"24 Jul 2017","9936.8","9982.05","9919.6","9966.40"
"25 Jul 2017","10010.55","10011.3","9949.1","9964.50"
"26 Jul 2017","9983.65","10025.95","9965.95","10020.00"
"27 Jul 2017","10063.25","10114.85","10005.5","10020.00"
"28 Jul 2017","9996.55","10026.05","9944.5","10014.00"
"31 Jul 2017","10034.7","10085.9","10016.95","10077.00"
"01 Aug 2017","10101.05","10128.6","10065.75","10114.00"
"02 Aug 2017","10136.3","10137.85","10054.2","10081.00"
"03 Aug 2017","10081.15","10081.15","9998.25","10013.00"
"04 Aug 2017","10008.6","10075.25","9988.35","10066.00"
"07 Aug 2017","10074.8","10088.1","10046.35","10057.00"
"08 Aug 2017","10068.35","10083.8","9947","9978.50"
"09 Aug 2017","9961.15","9969.8","9893.05","9908.00"
"10 Aug 2017","9872.85","9892.65","9776.2","9820.20"
"11 Aug 2017","9712.15","9771.65","9685.55","9710.80"
"14 Aug 2017","9755.75","9818.3","9752.1","9794.10"
"16 Aug 2017","9825.85","9903.95","9773.85","9897.30"
"17 Aug 2017","9945.55","9947.8","9883.75","9904.10"
"18 Aug 2017","9865.95","9865.95","9783.65","9837.40"
"21 Aug 2017","9864.25","9884.35","9740.1","9754.30"
"22 Aug 2017","9815.75","9828.45","9752.6","9765.50"
"23 Aug 2017","9803.05","9857.9","9786.75","9852.50"
"24 Aug 2017","9881.2","9881.5","9848.85","9857.00"
"28 Aug 2017","9907.15","9925.75","9882","9912.80"
"29 Aug 2017","9886.4","9887.35","9783.75","9796.00"
"30 Aug 2017","9859.5","9909.45","9850.8","9884.40"
"31 Aug 2017","9905.7","9925.1","9856.95","9917.90"
"01 Sep 2017","9937.65","9983.45","9909.85","9974.40"
"04 Sep 2017","9984.15","9988.4","9861","9912.80"
"05 Sep 2017","9933.25","9963.1","9901.05","9952.20"
"06 Sep 2017","9899.25","9931.55","9882.55","9916.20"
"07 Sep 2017","9945.85","9964.85","9917.2","9929.90"
"08 Sep 2017","9958.65","9963.6","9913.3","9934.80"
"11 Sep 2017","9971.75","10028.65","9968.8","10006.00"
"12 Sep 2017","10056.85","10097.55","10028.05","10093.00"
"13 Sep 2017","10099.25","10131.95","10063.15","10079.00"
"14 Sep 2017","10107.4","10126.5","10070.35","10086.00"
"15 Sep 2017","10062.35","10115.15","10043.65","10085.00"
"18 Sep 2017","10133.1","10171.7","10131.3","10153.00"
"19 Sep 2017","10175.6","10178.95","10129.95","10147.00"
"20 Sep 2017","10160.95","10171.05","10134.2","10141.00"
"21 Sep 2017","10139.6","10158.9","10058.6","10121.00"
"22 Sep 2017","10094.35","10095.05","9952.8","9964.40"
"25 Sep 2017","9960.1","9960.5","9816.05","9872.60"
"26 Sep 2017","9875.25","9891.35","9813","9871.50"
"27 Sep 2017","9920.6","9921.05","9714.4","9735.70"
"28 Sep 2017","9736.4","9789.2","9687.55","9768.90"
"29 Sep 2017","9814.3","9854","9775.35","9788.60"
"03 Oct 2017","9893.3","9895.4","9831.05","9859.50"
"04 Oct 2017","9884.35","9938.3","9850.65","9914.90"
"05 Oct 2017","9927","9945.95","9881.85","9888.70"
"06 Oct 2017","9908.15","9989.35","9906.6","9979.70"
"09 Oct 2017","9988.2","10015.75","9959.45","9988.70"
"10 Oct 2017","10013.7","10034","10002.3","10016.00"
"11 Oct 2017","10042.6","10067.25","9955.8","9984.80"
"12 Oct 2017","10011.2","10104.45","9977.1","10096.00"
"13 Oct 2017","10123.7","10191.9","10120.1","10167.00"
"16 Oct 2017","10207.4","10242.95","10175.1","10230.00"
"17 Oct 2017","10227.65","10251.85","10212.6","10234.00"
"18 Oct 2017","10209.4","10236.45","10175.75","10210.00"
"19 Oct 2017","10210.35","10211.95","10123.35","10146.00"
"23 Oct 2017","10176.65","10224.15","10124.5","10184.00"
"24 Oct 2017","10218.55","10237.75","10182.4","10207.00"
"25 Oct 2017","10321.15","10340.55","10240.9","10295.00"
"26 Oct 2017","10291.8","10355.65","10271.85","10343.00"
"27 Oct 2017","10362.3","10366.15","10311.3","10323.00"
"30 Oct 2017","10353.85","10384.5","10344.3","10363.00"
"31 Oct 2017","10364.9","10367.7","10323.95","10335.00"
"01 Nov 2017","10390.35","10451.65","10383.05","10440.00"
"02 Nov 2017","10440.5","10453","10412.55","10423.00"
"03 Nov 2017","10461.55","10461.7","10403.6","10452.00"
"06 Nov 2017","10431.75","10490.45","10413.75","10451.00"
"07 Nov 2017","10477.15","10485.75","10340.8","10350.00"
"08 Nov 2017","10361.95","10384.25","10285.5","10303.00"
"09 Nov 2017","10358.65","10368.45","10266.95","10308.00"
"10 Nov 2017","10304.35","10344.95","10254.1","10321.00"
"13 Nov 2017","10322","10334.15","10216.25","10224.00"
"14 Nov 2017","10223.4","10248","10175.55","10186.00"
"15 Nov 2017","10171.95","10175.45","10094","10118.00"
"16 Nov 2017","10152.9","10232.25","10139.2","10214.00"
"17 Nov 2017","10324.55","10343.6","10268.05","10283.00"
"20 Nov 2017","10287.2","10309.85","10261.5","10298.00"
"21 Nov 2017","10329.25","10358.7","10315.05","10326.00"
"22 Nov 2017","10350.8","10368.7","10309.55","10342.00"
"23 Nov 2017","10358.45","10374.3","10307.3","10348.00"
"24 Nov 2017","10366.8","10404.5","10362.25","10389.00"
"27 Nov 2017","10361.05","10407.15","10340.2","10399.00"
"28 Nov 2017","10387.9","10409.55","10355.2","10370.00"
"29 Nov 2017","10376.65","10392.95","10345.9","10361.00"
"30 Nov 2017","10332.7","10332.7","10211.25","10226.00"
"01 Dec 2017","10263.7","10272.7","10108.55","10121.00"
"04 Dec 2017","10175.05","10179.2","10095.7","10127.00"
"05 Dec 2017","10118.25","10147.95","10069.1","10118.00"
"06 Dec 2017","10088.8","10104.2","10033.35","10044.00"
"07 Dec 2017","10063.45","10182.65","10061.9","10166.00"
"08 Dec 2017","10198.45","10270.85","10195.25","10265.00"
"11 Dec 2017","10310.5","10329.2","10282.05","10322.00"
"12 Dec 2017","10324.9","10326.1","10230.2","10240.00"
"13 Dec 2017","10236.6","10296.55","10169.85","10192.00"
"14 Dec 2017","10229.3","10276.1","10141.55","10252.00"
"15 Dec 2017","10345.65","10373.1","10319.65","10333.00"
"18 Dec 2017","10263.1","10443.55","10074.8","10388.00"
"19 Dec 2017","10414.8","10472.2","10406","10463.00"
"20 Dec 2017","10494.4","10494.45","10437.15","10444.00"
"21 Dec 2017","10473.95","10473.95","10426.9","10440.00"
"22 Dec 2017","10457.3","10501.1","10448.25","10493.00"
"26 Dec 2017","10512.3","10545.45","10477.95","10531.00"
"27 Dec 2017","10531.05","10552.4","10469.25","10490.00"
"28 Dec 2017","10498.2","10534.55","10460.45","10477.00"
"29 Dec 2017","10492.35","10538.7","10488.65","10530.00"
"01 Jan 2018","10531.7","10537.85","10423.1","10435.55"
"02 Jan 2018","10477.55","10495.2","10404.65","10442.20"
"03 Jan 2018","10482.65","10503.6","10429.55","10443.20"
"04 Jan 2018","10469.4","10513","10441.45","10504.80"
"05 Jan 2018","10534.25","10566.1","10520.1","10558.85"
"08 Jan 2018","10591.7","10631.2","10588.55","10623.60"
"09 Jan 2018","10645.1","10659.15","10603.6","10637.00"
"10 Jan 2018","10652.05","10655.5","10592.7","10632.20"
"11 Jan 2018","10637.05","10664.6","10612.35","10651.20"
"12 Jan 2018","10682.55","10690.4","10597.1","10681.25"
"15 Jan 2018","10718.5","10782.65","10713.8","10741.55"
"16 Jan 2018","10761.5","10762.35","10687.85","10700.45"
"17 Jan 2018","10702.45","10803","10666.75","10788.55"
"18 Jan 2018","10873.4","10887.5","10782.4","10817.00"
"19 Jan 2018","10829.2","10906.85","10793.9","10894.70"
"22 Jan 2018","10883.2","10975.1","10881.4","10966.20"
"23 Jan 2018","10997.4","11092.9","10994.55","11083.70"
"24 Jan 2018","11069.35","11110.1","11046.15","11086.00"
"25 Jan 2018","11095.6","11095.6","11009.2","11069.65"
"29 Jan 2018","11079.35","11171.55","11075.95","11130.40"
"30 Jan 2018","11120.85","11121.1","11033.9","11049.65"
"31 Jan 2018","11018.8","11058.5","10979.3","11027.70"
"01 Feb 2018","11044.55","11117.35","10878.8","11016.90"
"02 Feb 2018","10938.2","10954.95","10736.1","10760.60"
"05 Feb 2018","10604.3","10702.75","10586.8","10666.55"
"06 Feb 2018","10295.15","10594.15","10276.3","10498.25"
"07 Feb 2018","10607.2","10614","10446.4","10476.70"
"08 Feb 2018","10518.5","10637.8","10479.55","10576.85"
"09 Feb 2018","10416.5","10480.2","10398.2","10454.95"
"12 Feb 2018","10518.2","10555.5","10485.4","10539.75"
"14 Feb 2018","10585.75","10590.55","10456.65","10500.90"
"15 Feb 2018","10537.9","10618.1","10511.05","10545.50"
"16 Feb 2018","10596.2","10612.9","10434.05","10452.30"
"19 Feb 2018","10488.9","10489.35","10302.75","10378.40"
"20 Feb 2018","10391","10429.35","10347.65","10360.40"
"21 Feb 2018","10426","10426.1","10349.6","10397.45"
"22 Feb 2018","10354.35","10397.55","10340.65","10382.70"
"23 Feb 2018","10408.1","10499.1","10396.65","10491.05"
"26 Feb 2018","10526.55","10592.95","10520.2","10582.60"
"27 Feb 2018","10615.2","10631.65","10537.25","10554.30"
"28 Feb 2018","10488.95","10535.5","10461.55","10492.85"
"01 Mar 2018","10479.95","10525.5","10447.15","10458.35"
"05 Mar 2018","10428.3","10428.7","10323.9","10358.85"
"06 Mar 2018","10420.5","10441.35","10215.9","10249.25"
"07 Mar 2018","10232.95","10243.35","10141.55","10154.20"
"08 Mar 2018","10216.25","10270.35","10146.4","10242.65"
"09 Mar 2018","10271.3","10296.7","10211.9","10226.85"
"12 Mar 2018","10301.6","10433.65","10295.45","10421.40"
"13 Mar 2018","10389.5","10478.6","10377.85","10426.85"
"14 Mar 2018","10393.05","10420.35","10336.3","10410.90"
"15 Mar 2018","10405.45","10420","10346.2","10360.15"
"16 Mar 2018","10345.15","10346.3","10180.25","10195.15"
"19 Mar 2018","10215.35","10224.55","10075.3","10094.25"
"20 Mar 2018","10051.55","10155.65","10049.1","10124.35"
"21 Mar 2018","10181.95","10227.3","10132.95","10155.25"
"22 Mar 2018","10167.5","10207.85","10105.4","10114.75"
"23 Mar 2018","9968.8","10027.7","9951.9","9998.05"
"26 Mar 2018","9989.15","10143.5","9958.55","10130.65"
"27 Mar 2018","10188","10207.9","10139.65","10184.15"
"28 Mar 2018","10143.6","10158.35","10096.9","10113.70"
"02 Apr 2018","10151.65","10220.1","10127.75","10211.80"
"03 Apr 2018","10186.85","10255.35","10171.05","10245.00"
"04 Apr 2018","10274.6","10279.85","10111.3","10128.40"
"05 Apr 2018","10228.45","10331.8","10227.45","10325.15"
"06 Apr 2018","10322.75","10350.45","10290.85","10331.60"
"09 Apr 2018","10333.7","10397.7","10328.5","10379.35"
"10 Apr 2018","10412.9","10424.85","10381.5","10402.25"
"11 Apr 2018","10428.15","10428.15","10355.6","10417.15"
"12 Apr 2018","10410.65","10469.9","10395.25","10458.65"
"13 Apr 2018","10495.3","10519.9","10451.45","10480.60"
"16 Apr 2018","10398.3","10540.15","10396.35","10528.35"
"17 Apr 2018","10557.3","10560.45","10495.65","10548.70"
"18 Apr 2018","10578.9","10594.2","10509.7","10526.20"
"19 Apr 2018","10563.65","10572.2","10546.2","10565.30"
"20 Apr 2018","10560.35","10582.35","10527.45","10564.05"
"23 Apr 2018","10592.8","10638.35","10514.95","10584.70"
"24 Apr 2018","10578.1","10636.8","10569","10614.35"
"25 Apr 2018","10612.4","10612.6","10536.45","10570.55"
"26 Apr 2018","10586.5","10628.4","10559.65","10617.80"
"27 Apr 2018","10651.65","10719.8","10647.55","10692.30"
"30 Apr 2018","10705.75","10759","10704.6","10739.35"
"02 May 2018","10783.85","10784.65","10689.8","10718.05"
"03 May 2018","10720.15","10720.6","10647.45","10679.65"
"04 May 2018","10700.45","10700.45","10601.6","10618.25"
"07 May 2018","10653.15","10725.65","10635.65","10715.50"
"08 May 2018","10757.9","10758.55","10689.4","10717.80"
"09 May 2018","10693.35","10766.25","10689.85","10741.70"
"10 May 2018","10779.65","10785.55","10705","10716.55"
"11 May 2018","10741.95","10812.05","10724.45","10806.50"
"14 May 2018","10815.15","10834.85","10774.75","10806.60"
"15 May 2018","10812.6","10929.2","10781.4","10801.85"
"16 May 2018","10751.95","10790.45","10699.7","10741.10"
"17 May 2018","10775.6","10777.25","10664.5","10682.70"
"18 May 2018","10671.85","10674.95","10589.1","10596.40"
"21 May 2018","10616.7","10621.7","10505.8","10516.70"
"22 May 2018","10518.45","10558.6","10490.55","10536.70"
"23 May 2018","10521.1","10533.55","10417.8","10430.35"
"24 May 2018","10464.85","10535.15","10419.8","10513.85"
"25 May 2018","10533.05","10628.05","10524","10605.15"
"28 May 2018","10648.35","10709.8","10640.55","10688.65"
"29 May 2018","10689.4","10717.25","10616.1","10633.30"
"30 May 2018","10579","10648.7","10558.45","10614.35"
"31 May 2018","10670.1","10763.8","10620.4","10736.15"
"01 Jun 2018","10738.45","10764.75","10681.5","10696.20"
"04 Jun 2018","10765.95","10770.3","10618.35","10628.50"
"05 Jun 2018","10630.7","10633.15","10550.9","10593.15"
"06 Jun 2018","10603.45","10698.35","10587.5","10684.65"
"07 Jun 2018","10722.6","10818","10722.6","10768.35"
"08 Jun 2018","10736.4","10779.45","10709.05","10767.65"
"11 Jun 2018","10781.85","10850.55","10777.05","10786.95"
"12 Jun 2018","10816.15","10856.55","10789.4","10842.85"
"13 Jun 2018","10887.5","10893.25","10842.65","10856.70"
"14 Jun 2018","10832.9","10833.7","10773.55","10808.05"
"15 Jun 2018","10808.65","10834","10755.4","10817.70"
"18 Jun 2018","10830.2","10830.2","10787.35","10799.85"
"19 Jun 2018","10789.45","10789.45","10701.2","10710.45"
